"Data Source","World Development Indicators",

"Last Updated Date","2018-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Peru","PER","Adolescents out of school, male (% of male lower secondary school age)","SE.SEC.UNER.LO.MA.ZS","","","","","","","","","","","22.4880905151367","","","","","","","","","","","10.6767997741699","","","","","","","","","","","","","","7.82969999313354","","","5.38095998764038","3.68639993667603","1.69091999530792","1.41181004047394","3.2762598991394","","5.29033994674683","2.04460000991821","","","","","","2.86472010612488","9.5007495880127","5.88477993011475","9.05858993530273","10.5499801635742","8.06974983215332","",
"Peru","PER","Adolescents out of school, female (% of female lower secondary school age)","SE.SEC.UNER.LO.FE.ZS","","","","","","","","","","","35.6549415588379","","","","","","","","","","","18.3180503845215","","","","","","","","","","","","","","11.9454202651978","","","8.54891967773438","6.47445011138916","4.605140209198","4.36470985412598","5.58495998382568","","6.10742998123169","2.84182000160217","","","","","","0.882679998874664","9.77033042907715","4.54523992538452","7.77078008651733","9.32828044891357","6.80655002593994","",
"Peru","PER","Secondary education, teachers (% female)","SE.SEC.TCHR.FE.ZS","","","","","","","","","","","","","","","","48.7520484924316","49.486328125","","","","","46.3394508361816","","","","","","","","","","47.4999389648438","","","","39.1200790405273","","","40.9408798217773","44.0842399597168","43.6934089660645","43.8332405090332","43.9927291870117","43.4235191345215","43.6303405761719","42.9328002929688","43.7196807861328","43.4967613220215","43.7203216552734","43.9876403808594","44.1893615722656","44.0131683349609","46.9647407531738","43.8939895629883","43.886848449707","44.7287788391113","44.7185096740723","",
"Peru","PER","Secondary education, teachers, female","SE.SEC.TCHR.FE","","","","","","","","","","","","","","","","16642","17100","","","","","22970","","","","","","","","","","41286","","","","38288","","","52573","46426","50957","53612","59073","62978","64151","63392","68486","69112","70245","70777","73912","70429","73203","77544","82538","85122","85843","",
"Peru","PER","Secondary education, teachers","SE.SEC.TCHR","","","","","","","","","","","31587","32855","34244","34017","34769","34136","34555","35183","37383","","","49569","50075","62023","63691","68541","67318","72648","77129","82605","86247","86918","87624","85023","100698","97873","102952","106614","128412","105312","116624","122309","134279","145032","147033","147654","156648","158890","160669","160902","167262","160018","155868","176662","188070","190307","191963","",
"Peru","PER","Trained teachers in secondary education (% of total teachers)","SE.SEC.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.1778106689453","83.1214828491211","88.9265975952148","",
"Peru","PER","Trained teachers in upper secondary education (% of total teachers)","SE.SEC.TCAQ.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Trained teachers in upper secondary education, male (% of male teachers)","SE.SEC.TCAQ.UP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Trained teachers in upper secondary education, female (% of female teachers)","SE.SEC.TCAQ.UP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Trained teachers in secondary education, male (% of male teachers)","SE.SEC.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6089935302734","82.1647567749023","87.8818130493164","",
"Peru","PER","Trained teachers in lower secondary education (% of total teachers)","SE.SEC.TCAQ.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Trained teachers in lower secondary education, male (% of male teachers)","SE.SEC.TCAQ.LO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Trained teachers in lower secondary education, female (% of female teachers)","SE.SEC.TCAQ.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Trained teachers in secondary education, female (% of female teachers)","SE.SEC.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.1836700439453","84.3037109375","90.2181701660156","",
"Peru","PER","Progression to secondary school (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","58.2967491149902","63.1569213867188","67.9328002929688","68.8108596801758","72.7634963989258","80.1505584716797","84.1794891357422","86.1091003417969","","","","","","","","","","","","","","","","","","95.8624420166016","97.0418395996094","97.5475006103516","97.7994766235352","","97.79052734375","98.3611907958984","98.0513076782227","97.9607772827148","96.3911209106445","97.6256103515625","96.6563720703125","94.3763885498047","90.8562622070313","99.1462936401367","94.4682922363281","95.452880859375","94.9411392211914","","",
"Peru","PER","Progression to secondary school, male (%)","SE.SEC.PROG.MA.ZS","","","","","","","","","","","","","","","","","","76.744987487793","84.4241790771484","83.696907043457","87.448371887207","","","","","","","","","","","","","","","","","","97.2465362548828","98.9526214599609","99.4277267456055","99.7078704833984","","98.9032669067383","99.7386322021484","100","99.391731262207","97.3293991088867","99.3872909545898","98.012077331543","95.7297515869141","92.7990264892578","99.9438018798828","95.1706466674805","96.1405410766602","95.0431823730469","","",
"Peru","PER","Progression to secondary school, female (%)","SE.SEC.PROG.FE.ZS","","","","","","","","","","","","","","","","","","67.949577331543","75.0156021118164","84.7582702636719","84.5397872924805","","","","","","","","","","","","","","","","","","94.3837280273438","95.0136108398438","95.5454864501953","95.7724990844727","","96.6299209594727","96.921630859375","96.0303268432617","96.4719390869141","95.4194564819336","95.8081665039063","95.2583923339844","92.9879531860352","88.8521118164063","98.3144607543945","93.7408828735352","94.7446594238281","94.8355407714844","","",
"Peru","PER","School enrollment, secondary, private (% of total secondary)","SE.SEC.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9744300842285","16.8904800415039","17.1818809509277","17.310510635376","16.8381900787354","","24.2330207824707","22.2995491027832","22.7432804107666","22.9415607452393","24.067569732666","24.0992202758789","25.7331008911133","","30.013599395752","30.0500602722168","29.9260807037354","29.4577007293701","",
"Peru","PER","School enrollment, secondary, male (% net)","SE.SEC.NENR.MA","","","","","","","","","","","29.3306198120117","","","","","","","","","","","47.9914207458496","","","","","","","","","","","","","","53.8691787719727","","","62.4219207763672","63.4684715270996","66.1457290649414","68.9476776123047","69.3529891967773","","68.4220428466797","70.1362991333008","72.0270462036133","75.1121978759766","76.4915084838867","79.3777313232422","78.8426666259766","78.9376983642578","75.23486328125","78.415641784668","77.4062118530273","76.7503280639648","78.911750793457","",
"Peru","PER","School enrollment, secondary, female (% net)","SE.SEC.NENR.FE","","","","","","","","","","","23.197660446167","","","","","","","","","","","41.768009185791","","","","","","","","","","","","","","52.1739501953125","","","60.910701751709","61.7676391601563","63.8640518188477","66.6630401611328","67.3620529174805","","68.1773681640625","69.6006774902344","72.1924285888672","75.9625778198242","77.6753768920898","80.4776611328125","80.7018508911133","81.1748275756836","75.8371429443359","80.5659713745117","79.4018707275391","78.6519622802734","80.3221588134766","",
"Peru","PER","School enrollment, secondary (% net)","SE.SEC.NENR","","","","","","","","","","","26.2726993560791","","","","","","","","","","","44.9048118591309","","","","","","","","","","","","","","53.0326805114746","54.7884712219238","55.4930305480957","61.6758689880371","62.628978729248","65.0202331542969","67.8217315673828","68.3725967407227","","68.3017578125","69.8732299804688","72.1081924438477","75.5289001464844","77.0707702636719","79.9150009155273","79.7492294311523","80.0274810791016","75.5280990600586","79.4625778198242","78.3783798217773","77.6775894165039","79.6003036499023","",
"Peru","PER","School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","","","","","","","","","","","40.7767486572266","36.9329795837402","39.6594200134277","","48.1418685913086","26.7852096557617","23.8729991912842","54.1520309448242","59.8041610717773","60.3926696777344","62.5093994140625","61.5981101989746","61.2692794799805","","","65.6814422607422","","","","","","68.6253128051758","","","","71.9560928344727","","","83.3735733032227","85.0199508666992","87.731819152832","90.5792617797852","91.6808929443359","83.7484664916992","85.3662185668945","86.2820205688477","88.3893966674805","90.7176513671875","90.9380111694336","93.6849517822266","94.5014190673828","95.0402679443359","94.2014007568359","98.0712432861328","95.7339630126953","95.7181091308594","98.1613464355469","",
"Peru","PER","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","30.7303600311279","38.5358390808105","40.1944885253906","","38.1874618530273","63.888069152832","72.1487579345703","47.0706596374512","51.2668495178223","53.1899490356445","52.953800201416","53.6105194091797","53.7116584777832","","","59.0662498474121","","","","","","63.9740409851074","","","","67.1886672973633","","","78.5781326293945","79.6793212890625","81.5766067504883","84.4440002441406","85.51708984375","78.9803009033203","83.7653503417969","84.5824508666992","87.7421722412109","90.3146667480469","91.1638107299805","93.1049423217773","94.9087905883789","95.3835678100586","92.6181716918945","97.7117080688477","95.5008392333984","95.7722625732422","97.8610687255859","",
"Peru","PER","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","35.7675704956055","37.7333793640137","39.9269104003906","41.8663902282715","43.1629791259766","45.3321189880371","47.962718963623","50.6239891052246","55.5568809509277","56.8137893676758","57.766658782959","57.6365203857422","57.5241584777832","59.6797218322754","61.0308799743652","62.4128608703613","63.4096412658691","64.4160995483398","65.341423034668","66.8538208007813","67.0895690917969","66.3283767700195","65.0670394897461","64.9128189086914","68.7442169189453","69.6036529541016","71.907958984375","72.6070938110352","81.0061721801758","82.3839416503906","84.6956100463867","87.5555877685547","88.6456832885742","81.4024505615234","84.5792083740234","85.4472885131836","88.0718383789063","90.5201797485352","91.0484924316406","93.4016265869141","94.7000579833984","95.2074966430664","93.430549621582","97.8962020874023","95.6203994750977","95.7445220947266","98.014762878418","",
"Peru","PER","Secondary education, vocational pupils (% female)","SE.SEC.ENRL.VO.FE.ZS","","","","","","","","","","","44.0310401916504","44.100040435791","44.1003684997559","44.0998191833496","44.1655693054199","42.7002105712891","42.6476783752441","45.9697914123535","44.635799407959","60.2808113098145","40.128101348877","","","","","","","","","","","","","","","","","","","","","","","70.5823211669922","67.7231674194336","70.2429962158203","66.9079132080078","64.5308380126953","66.247428894043","59.7417793273926","56.0594482421875","48.3022918701172","48.9602317810059","48.9428482055664","54.0125694274902","56.7083587646484","54.6560211181641","",
"Peru","PER","Secondary education, vocational pupils","SE.SEC.ENRL.VO","","","","","","","","","","","93182","114950","132754","163046","174593","186430","190559","177199","165253","56693","51368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","59658","62912","57284","48637","49770","42379","14561","23550","31572","30680","44270","37719","37416","45221","",
"Peru","PER","Pupil-teacher ratio, upper secondary","SE.SEC.ENRL.UP.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6438293457031","","","","","","","","","","","","","","","","","","",
"Peru","PER","Pupil-teacher ratio, secondary","SE.SEC.ENRL.TC.ZS","","","","","","","","","","","17.291389465332","18.0358505249023","18.8778495788574","20.5882091522217","21.5007591247559","23.8308200836182","25.7591094970703","27.5453796386719","29.2936592102051","","","24.7358207702637","24.9484405517578","21.3092994689941","21.5849990844727","20.8234596252441","21.8981704711914","20.9921703338623","20.4602794647217","19.9963703155518","19.6869792938232","19.6819400787354","19.4466896057129","20.228099822998","18.2107200622559","19.0320892333984","18.7555103302002","18.415979385376","17.2260608673096","21.6291904449463","20.3575401306152","20.3155498504639","18.9134693145752","16.1843395233154","16.6359996795654","16.7257099151611","16.2143096923828","16.3880004882813","16.2388591766357","16.5314598083496","15.9904403686523","16.6935901641846","16.7524299621582","15.463210105896","14.2013502120972","14.0905504226685","14.3398303985596","",
"Peru","PER","Pupil-teacher ratio, lower secondary","SE.SEC.ENRL.LO.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6219501495361","","","","","","","","","","","","","","","","","","",
"Peru","PER","Secondary education, general pupils (% female)","SE.SEC.ENRL.GC.FE.ZS","","","","","","","","","","","42.5932807922363","48.7150802612305","47.6504707336426","43.9413108825684","44.2774200439453","68.7019882202148","73.4592514038086","46.4037208557129","46.1341400146484","45.8060111999512","45.7374382019043","46.132381439209","46.2699317932129","","","46.7608184814453","","","","","","47.6299705505371","","","","47.632080078125","","","47.888069152832","47.7373313903809","47.510929107666","47.5320701599121","47.5045318603516","47.1419486999512","48.1854705810547","48.1036186218262","48.5288391113281","48.5853118896484","48.7057304382324","48.6301383972168","48.8050193786621","48.8094711303711","48.2569618225098","48.5901412963867","48.5766410827637","48.6633911132813","48.6433982849121","",
"Peru","PER","Secondary education, general pupils","SE.SEC.ENRL.GC","","","","","","","","","","","453001","477618","513699","537303","572967","627059","699547","791930","929832","1095055","1151748","1226130","1249293","1321667","1374770","1427261","1474141","1525039","1578081","1651800","1697943","1710715","1703997","1719854","1833783","1862728","1930917","1963401","2212033","2277813","2374178","2484775","2539682","2287589","2383129","2412334","2491302","2554120","2566702","2645384","2651043","2639703","2580488","2687492","2633128","2644115","2707496","",
"Peru","PER","Secondary education, pupils (% female)","SE.SEC.ENRL.FE.ZS","","","","","","","","","","","42.8385696411133","50.9975204467773","50.3261604309082","","44.2513008117676","70.4495086669922","75.0633087158203","46.3243789672852","45.908031463623","46.5185089111328","45.4979400634766","46.132381439209","46.2699317932129","","","46.7608184814453","","","","","","47.6299705505371","","","","47.632080078125","","","47.888069152832","47.7373313903809","47.510929107666","47.5320701599121","47.5045318603516","47.7377090454102","48.6879806518555","48.6171493530273","48.8807792663574","48.890079498291","48.9906616210938","48.6909713745117","48.8688888549805","48.8034706115723","48.2652206420898","48.5958518981934","48.6534004211426","48.7756385803223","48.7421684265137","",
"Peru","PER","Secondary education, pupils","SE.SEC.ENRL","","","","","","","","","","","546183","592568","646453","700349","747560","813489","890106","969129","1095085","1151748","1203116","1226130","1249293","1321667","1374770","1427261","1474141","1525039","1578081","1651800","1697943","1710715","1703997","1719854","1833783","1862728","1930917","1963401","2212033","2277813","2374178","2484775","2539682","2347247","2446041","2469618","2539939","2603890","2609081","2659945","2674593","2671275","2611168","2731762","2670847","2681531","2752717","",
"Peru","PER","Secondary education, duration (years)","SE.SEC.DURS","","","","","","","","","","","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",
"Peru","PER","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","11.6000099182129","","","","","","","","","21.6469192504883","","","","","","","","","","","","20.7489891052246","","","","","","","","","","","46.7756118774414","44.0397796630859","44.0508117675781","46.7049598693848","46.865909576416","47.0025901794434","52.9390411376953","53.5218811035156","55.9918098449707","55.8098411560059","55.496940612793","56.0153999328613","","",
"Peru","PER","Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.UP.MA.ZS","","","","","","","","","","","","","14.331859588623","","","","","","","","","24.7324409484863","","","","","","","","","","","","23.1561393737793","","","","","","","","","","","50.3515815734863","47.8488388061523","48.817081451416","51.7860984802246","52.0908203125","52.3579406738281","58.3201599121094","58.2793083190918","60.933521270752","59.8281288146973","60.4579391479492","60.6236381530762","","",
"Peru","PER","Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.UP.FE.ZS","","","","","","","","","","","","","9.02184009552002","","","","","","","","","18.4954395294189","","","","","","","","","","","","18.4397106170654","","","","","","","","","","","43.3140487670898","40.4030799865723","39.7140884399414","42.0277786254883","42.0777206420898","42.1277389526367","47.6409606933594","48.8342704772949","51.1922416687012","51.9419097900391","50.5954895019531","51.4677505493164","","",
"Peru","PER","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","4.5","","","","","","","","","10.5288600921631","","","","","","","","","","","","20.7489891052246","","","","","","","","","","","12.5134401321411","16.0601596832275","16.9434299468994","18.2169208526611","18.2095508575439","18.7525596618652","20.8735904693604","21.2449798583984","22.1546897888184","21.3395099639893","21.118480682373","20.8770294189453","","",
"Peru","PER","Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.PO.MA.ZS","","","","","","","","","","","","","6.14489984512329","","","","","","","","","12.8200302124023","","","","","","","","","","","","23.1561393737793","","","","","","","","","","","13.2926502227783","17.0253200531006","17.9784698486328","19.4716796875","19.2809391021729","19.7634391784668","21.8527202606201","21.5783500671387","22.5916404724121","22.1312103271484","21.3543090820313","20.9136505126953","","",
"Peru","PER","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","","2.99389004707336","","","","","","","","","8.18871021270752","","","","","","","","","","","","18.4397106170654","","","","","","","","","","","11.7591495513916","15.1386804580688","16.0016593933105","17.0619201660156","17.227710723877","17.832389831543","19.9095706939697","20.9165000915527","21.7303199768066","20.5774402618408","20.8854904174805","20.8408794403076","","",
"Peru","PER","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","","17.9000091552734","","","","","","","","","32.7579193115234","","","","","","","","","","","","48.2793617248535","","","","","","","","","","","61.678768157959","50.2212409973145","49.6764907836914","52.6089782714844","52.8875617980957","52.9555511474609","59.1773986816406","59.6007690429688","61.1390914916992","61.8961296081543","61.5784683227539","62.2968788146973","","",
"Peru","PER","Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.LO.MA.ZS","","","","","","","","","","","","","22.1188507080078","","","","","","","","","37.7738914489746","","","","","","","","","","","","54.248218536377","","","","","","","","","","","65.7124328613281","54.7404403686523","55.242618560791","58.7184791564941","58.715950012207","59.1219482421875","65.2287826538086","65.0980377197266","66.1109237670898","66.6927719116211","66.9747161865234","67.5048980712891","","",
"Peru","PER","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","13.8929395675659","","","","","","","","","27.6347904205322","","","","","","","","","","","","42.5531806945801","","","","","","","","","","","57.7741584777832","45.9065284729004","44.6119804382324","46.9851913452148","47.5463485717773","47.3424301147461","53.2193794250488","54.1841888427734","56.3102684020996","57.2789688110352","56.2469902038574","57.157341003418","","",
"Peru","PER","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","29.1033306121826","","","","31.2400302886963","35.4970207214355","40.8023910522461","43.9036483764648","45.494270324707","55.2671012878418","53.0898208618164","55.2461700439453","","","","60.9628791809082","","","","","","","","","","68.5154113769531","","","","","79.0121231079102","81.7771987915039","85.161376953125","","83.8912124633789","83.3972778320313","86.8281631469727","","86.9827194213867","89.0842895507813","88.5882186889648","87.1102600097656","80.5212020874023","86.8911972045898","85.401481628418","85.8369216918945","86.1460113525391","",
"Peru","PER","Lower secondary completion rate, male (% of relevant age group)","SE.SEC.CMPT.LO.MA.ZS","","","","","","","","","","","33.2777404785156","","","","","","","48.7232704162598","52.1970710754395","62.4369506835938","56.2881813049316","59.2082214355469","","","","","","","","","","","","","","70.1583633422852","","","","","80.770393371582","83.6418533325195","87.0682525634766","","85.2098693847656","84.2251663208008","86.5490264892578","","86.3646392822266","88.2676086425781","87.0102462768555","85.3448486328125","79.3691482543945","84.5126266479492","83.6473236083984","84.4466934204102","85.0917892456055","",
"Peru","PER","Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","","","","","","","","","","","24.9134407043457","","","","","","","39.0290412902832","38.7047691345215","47.9896507263184","49.8363914489746","51.2098388671875","","","","","","","","","","","","","","66.8261108398438","","","","","77.2057876586914","79.8575210571289","83.194709777832","","82.527458190918","82.5394973754883","87.1178283691406","","87.6278533935547","89.939697265625","90.2468338012695","88.9716186523438","81.7379379272461","89.4017486572266","87.2488327026367","87.2978820800781","87.2509994506836","",
"Peru","PER","Lower secondary school starting age (years)","SE.SEC.AGES","","","","","","","","","","","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12",
"Peru","PER","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","23.5233192443848","","","19.820650100708","","","","","","","14.4250802993774","9.07954978942871","8.28732013702393","","","4.57459020614624","","","9.05286026000977","","","","","6.26824998855591","","11.4572200775146","11.9577598571777","12.4912099838257","0.218099996447563","0.0336499996483326","0.0467999987304211","0.254680007696152","0.287259995937347","0.463259994983673","0.882629990577698","1.05709004402161","1.07753002643585","1.11909997463226","1.21991002559662","1.11945998668671","1.12247002124786","1.42121005058289","6.94351005554199","4.22389984130859","4.69282007217407","2.10999989509583","0.57507997751236","",
"Peru","PER","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","19.5362796783447","","","","","","","","","","","7.00604009628296","","","","","","","","","","","","5.83031988143921","","11.0402297973633","","","0.090599998831749","","","","","","1.60425996780396","1.94132995605469","1.9415500164032","2.03538990020752","2.23680996894836","2.03482007980347","2.04952001571655","1.98840999603271","6.9536600112915","4.36836004257202","5.07897996902466","2.48501992225647","1.02657997608185","",
"Peru","PER","Children out of school, primary, male","SE.PRM.UNER.MA","","","","","","","","","","","220245","","","","","","","","","","","101203","","","","","","","","","","","","99289","","193031","","","1634","","","","","","28691","34475","34282","35758","39149","35543","35784","34787","121890","76718","89367","43813","18161","",
"Peru","PER","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","27.5905895233154","","","","","","","","","","","11.213399887085","","","","","","","","","","","","6.71922016143799","","11.8866395950317","","","0.349599987268448","","","","","","0.129470005631447","0.130669996142387","0.170239999890327","0.155709996819496","0.150499999523163","0.157509997487068","0.149379998445511","0.827059984207153","6.93288993835449","4.07307004928589","4.29008007049561","1.71917998790741","0.104989998042583","",
"Peru","PER","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","304910","","","","","","","","","","","157398","","","","","","","","","","","","111117","","201811","","","6114","","","","","","2219","2215","2863","2602","2505","2618","2485","13813","116222","68511","72378","29085","1784","",
"Peru","PER","Children out of school, primary","SE.PRM.UNER","","","","","","","","","","","525155","","","483688","","","","","","","404471","258601","240582","","","141680","","","293715","","","","","210406","","394842","417366","440460","7748","1201","1674","9095","10214","16360","30910","36690","37144","38360","41654","38161","38268","48600","238112","145229","161745","72898","19945","",
"Peru","PER","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204","207.9","235.2","294.4","315.9","365.1","420.4","474.7","572.3","602.3","681.9","761","910.2","1007.6","",
"Peru","PER","Industrial design applications, resident, by count","IP.IDS.RSCT","","","","","","","","","","","","","","","","","","","","","75","105","98","69","","81","66","77","67","","56","48","28","42","86","","115","111","","73","91","97","76","102","61","63","63","59","84","106","124","86","101","133","104","131","102","",
"Peru","PER","Industrial design applications, nonresident, by count","IP.IDS.NRCT","","","","","","","","","","","","","","","","","","","","","19","51","42","41","","44","43","22","22","","33","26","26","32","35","","91","81","","86","91","84","90","75","145","164","175","160","258","194","253","248","306","366","215","227","201","",
"Peru","PER","Public private partnerships investment in water and sanitation (current US$)","IE.PPN.WATR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35000000","45000000","","","72000000","","","","","119800000","149500000","104500000","","715000000","4000000","100000000","",
"Peru","PER","Public private partnerships investment in transport (current US$)","IE.PPN.TRAN.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6600000","","","","8000000","78300000","","164500000","","75000000","","283000000","1020000000","875800000","439000000","987830000","127000000","909000000","983000000","1506000000","619600000","6997000000","","415100000",
"Peru","PER","Public private partnerships investment in ICT (current US$)","IE.PPN.ICTI.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9800000","","","","","","","","","","","","","","","273700000","","",
"Peru","PER","Public private partnerships investment in energy (current US$)","IE.PPN.ENGY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","179200000","74500000","","","278300000","970000000","217400000","8200000","81400000","42200000","96700000","389470000","1013000000","800400000","2080900000","2663700000","1641600000","1731350000","323900000","115500000",
"Peru","PER","Investment in water and sanitation with private participation (current US$)","IE.PPI.WATR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35000000","45000000","","","72000000","","","","","119800000","149500000","104500000","","715000000","4000000","100000000","",
"Peru","PER","Investment in transport with private participation (current US$)","IE.PPI.TRAN.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6600000","","","","8000000","78300000","","164500000","","75000000","","283000000","1020000000","875800000","439000000","987830000","127000000","909000000","983000000","1506000000","619600000","6997000000","18900000","415100000",
"Peru","PER","Investment in ICT with private participation (current US$)","IE.PPI.ICTI.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Investment in energy with private participation (current US$)","IE.PPI.ENGY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","451190000","756550000","877800000","161000000","905100000","304400000","348100000","304300000","345300000","1017000000","305600000","158600000","126300000","469300000","328200000","436270000","1188100000","876900000","2080900000","2764700000","1641600000","1731350000","323900000","115500000",
"Peru","PER","Procedures to build a warehouse (number)","IC.WRH.PROC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","17","17","17","17","17","17","15","15","15","15","15","15",
"Peru","PER","Time required to build a warehouse (days)","IC.WRH.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209","223","223","223","218","203","203","188","188","188","188","188","188",
"Peru","PER","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.9","38.8","38.8","39.1","38.2","38.2","37.6","37.4","37.4","37.3","37.3","35.6","35.6",
"Peru","PER","Profit tax (% of commercial profits)","IC.TAX.PRFT.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.8","24.8","24.8","25.1","25.1","23.9","23.5","23.6","23.2","23.1","23.1","21.4","21.4",
"Peru","PER","Tax payments (number)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","9","9","9","9","9","9","9","9","9","9","9",
"Peru","PER","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.2","2.2","2.2","2.1","3.2","3.1","2.8","3.2","3.2","3.2","3.2","3.2",
"Peru","PER","Number of visits or required meetings of affected firms with tax officials","IC.TAX.METG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","","","","2.7","","","","","","","2.5",
